"name","required","dimensions","dimnames","bmtype","units","long_name","dtype","sumtype","inwc","insed","dissol","decay","partic","fill.value","passive","svel","xvel","psize","b_dens","i_conc","f_conc","wc.hor.pattern","wc.ver.pattern","sediment","wc.hor.scalar"
"other_large_demersals4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for other_large_demersals cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2358.4,2358.4
"other_small_demersals_N",FALSE,2,"[ z b ]","tracer","mg N m-3","other_small_demersals total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"other_small_demersals1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of other_small_demersals cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"other_small_demersals2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of other_small_demersals cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"other_small_demersals3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of other_small_demersals cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"other_small_demersals4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of other_small_demersals cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"other_small_demersals5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of other_small_demersals cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"other_small_demersals1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for other_small_demersals cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",37.82,37.82
"other_small_demersals2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for other_small_demersals cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",87.64,87.64
"other_small_demersals3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for other_small_demersals cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",129.85,129.85
"other_small_demersals4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for other_small_demersals cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",159.22,159.22
"other_small_demersals5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for other_small_demersals cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",177.85,177.85
"other_small_demersals1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for other_small_demersals cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",100.22,100.22
"other_small_demersals2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for other_small_demersals cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",232.25,232.25
"other_small_demersals3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for other_small_demersals cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",344.11,344.11
"other_small_demersals4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for other_small_demersals cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",421.92,421.92
"other_small_demersals5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for other_small_demersals cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",471.32,471.32
"monkfish_N",FALSE,2,"[ z b ]","tracer","mg N m-3","monkfish total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"monkfish1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of monkfish cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"monkfish2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of monkfish cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"monkfish3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of monkfish cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"monkfish4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of monkfish cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"monkfish5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of monkfish cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"monkfish1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for monkfish cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2803.68,2803.68
"monkfish2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for monkfish cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",11234.5,11234.5
"monkfish3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for monkfish cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",20410.78,20410.78
"monkfish4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for monkfish cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",27569.82,27569.82
"monkfish5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for monkfish cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",32427.21,32427.21
"monkfish1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for monkfish cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",7429.75,7429.75
"monkfish2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for monkfish cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",29771.41,29771.41
"monkfish3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for monkfish cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",54088.57,54088.57
"monkfish4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for monkfish cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",73060.02,73060.02
"monkfish5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for monkfish cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",85932.11,85932.11
"gurnards_N",FALSE,2,"[ z b ]","tracer","mg N m-3","gurnards total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"gurnards1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of gurnards cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"gurnards2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of gurnards cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"gurnards3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of gurnards cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"gurnards4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of gurnards cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"gurnards5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of gurnards cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"gurnards6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of gurnards cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"gurnards7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of gurnards cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"gurnards1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for gurnards cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",84.23,84.23
"gurnards2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for gurnards cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",277.16,277.16
"gurnards3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for gurnards cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",533.09,533.09
"gurnards4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for gurnards cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",797.72,797.72
"gurnards5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for gurnards cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1038.38,1038.38
"gurnards6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for gurnards cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1241.41,1241.41
"gurnards7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for gurnards cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1404.79,1404.79
"gurnards1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for gurnards cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",223.2,223.2
"gurnards2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for gurnards cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",734.48,734.48
"gurnards3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for gurnards cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1412.68,1412.68
"gurnards4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for gurnards cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2113.96,2113.96
"gurnards5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for gurnards cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2751.72,2751.72
"gurnards6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for gurnards cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3289.74,3289.74
"gurnards7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for gurnards cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3722.69,3722.69
"herring_N",FALSE,2,"[ z b ]","tracer","mg N m-3","herring total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"herring1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring8_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring9_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring10_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",83.55,83.55
"herring2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",210.84,210.84
"herring3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",344.92,344.92
"herring4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",460.62,460.62
"herring5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",550.73,550.73
"herring6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",616.92,616.92
"herring7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",663.86,663.86
"herring8_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",696.41,696.41
"herring9_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",718.66,718.66
"herring10_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",733.74,733.74
"herring1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",221.4,221.4
"herring2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",558.72,558.72
"herring3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",914.03,914.03
"herring4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1220.64,1220.64
"herring5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1459.43,1459.43
"herring6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1634.84,1634.84
"herring7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1759.22,1759.22
"herring8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1845.47,1845.47
"herring9_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1904.46,1904.46
"herring10_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1944.42,1944.42
"sprat_N",FALSE,2,"[ z b ]","tracer","mg N m-3","sprat total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"sprat1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sprat cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sprat2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sprat cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sprat3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sprat cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sprat4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sprat cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sprat5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sprat cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sprat1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sprat cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",26.26,26.26
"sprat2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sprat cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",38.29,38.29
"sprat3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sprat cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",44.93,44.93
"sprat4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sprat cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",51.49,51.49
"sprat5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sprat cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",56.24,56.24
"sprat1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sprat cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",69.58,69.58
"sprat2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sprat cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",101.47,101.47
"sprat3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sprat cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",119.07,119.07
"sprat4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sprat cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",136.45,136.45
"sprat5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sprat cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",149.05,149.05
"mackerel_N",FALSE,2,"[ z b ]","tracer","mg N m-3","mackerel total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"mackerel1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of mackerel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"mackerel2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of mackerel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"mackerel3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of mackerel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"mackerel4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of mackerel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"mackerel5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of mackerel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"mackerel6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of mackerel cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"mackerel7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of mackerel cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"mackerel1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for mackerel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",430.56,430.56
"mackerel2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for mackerel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",669.45,669.45
"mackerel3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for mackerel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",875.97,875.97
"mackerel4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for mackerel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1032.07,1032.07
"mackerel5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for mackerel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1274.09,1274.09
"mackerel6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for mackerel cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1380.82,1380.82
"mackerel7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for mackerel cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1478.01,1478.01
"mackerel1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for mackerel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1140.98,1140.98
"mackerel2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for mackerel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",1774.05,1774.05
"mackerel3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for mackerel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2321.31,2321.31
"mackerel4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for mackerel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",2734.98,2734.98
"mackerel5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for mackerel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3376.34,3376.34
"mackerel6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for mackerel cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3659.17,3659.17
"mackerel7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for mackerel cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",3916.73,3916.73
"horse_mackerel_N",FALSE,2,"[ z b ]","tracer","mg N m-3","horse_mackerel total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"horse_mackerel1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel8_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel9_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel10_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",101.93,101.93
"horse_mackerel2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",260.01,260.01
