"name","required","dimensions","dimnames","bmtype","units","long_name","dtype","sumtype","inwc","insed","dissol","decay","partic","fill.value","passive","svel","xvel","psize","b_dens","i_conc","f_conc","wc.hor.pattern","wc.ver.pattern","sediment","wc.hor.scalar"
"other_small_demersals2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for other_small_demersals cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_small_demersals3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for other_small_demersals cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_small_demersals4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for other_small_demersals cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"other_small_demersals5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for other_small_demersals cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"monkfish_N",FALSE,2,"[ z b ]","tracer","mg N m-3","monkfish total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"monkfish1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of monkfish cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"monkfish2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of monkfish cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"monkfish3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of monkfish cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"monkfish4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of monkfish cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"monkfish5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of monkfish cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"monkfish1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for monkfish cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"monkfish2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for monkfish cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"monkfish3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for monkfish cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"monkfish4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for monkfish cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"monkfish5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for monkfish cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"monkfish1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for monkfish cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"monkfish2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for monkfish cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"monkfish3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for monkfish cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"monkfish4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for monkfish cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"monkfish5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for monkfish cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"gurnards_N",FALSE,2,"[ z b ]","tracer","mg N m-3","gurnards total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"gurnards1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of gurnards cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"gurnards2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of gurnards cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"gurnards3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of gurnards cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"gurnards4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of gurnards cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"gurnards5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of gurnards cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"gurnards6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of gurnards cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"gurnards7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of gurnards cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"gurnards1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for gurnards cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"gurnards2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for gurnards cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"gurnards3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for gurnards cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"gurnards4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for gurnards cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"gurnards5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for gurnards cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"gurnards6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for gurnards cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"gurnards7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for gurnards cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"gurnards1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for gurnards cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"gurnards2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for gurnards cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"gurnards3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for gurnards cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"gurnards4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for gurnards cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"gurnards5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for gurnards cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"gurnards6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for gurnards cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"gurnards7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for gurnards cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring_N",FALSE,2,"[ z b ]","tracer","mg N m-3","herring total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"herring1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring8_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring9_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring10_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of herring cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"herring1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring8_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring9_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring10_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for herring cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring9_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"herring10_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for herring cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sprat_N",FALSE,2,"[ z b ]","tracer","mg N m-3","sprat total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"sprat1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sprat cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sprat2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sprat cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sprat3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sprat cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sprat4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sprat cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sprat5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of sprat cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"sprat1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sprat cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sprat2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sprat cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sprat3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sprat cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sprat4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sprat cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sprat5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for sprat cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sprat1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sprat cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sprat2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sprat cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sprat3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sprat cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sprat4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sprat cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"sprat5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for sprat cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"mackerel_N",FALSE,2,"[ z b ]","tracer","mg N m-3","mackerel total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"mackerel1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of mackerel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"mackerel2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of mackerel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"mackerel3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of mackerel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"mackerel4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of mackerel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"mackerel5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of mackerel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"mackerel6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of mackerel cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"mackerel7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of mackerel cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"mackerel1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for mackerel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"mackerel2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for mackerel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"mackerel3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for mackerel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"mackerel4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for mackerel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"mackerel5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for mackerel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"mackerel6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for mackerel cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"mackerel7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for mackerel cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"mackerel1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for mackerel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"mackerel2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for mackerel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"mackerel3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for mackerel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"mackerel4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for mackerel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"mackerel5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for mackerel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"mackerel6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for mackerel cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"mackerel7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for mackerel cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel_N",FALSE,2,"[ z b ]","tracer","mg N m-3","horse_mackerel total N",0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,"constant","uniform",0,0
"horse_mackerel1_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel2_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel3_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel4_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel5_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel6_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel7_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel8_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel9_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel10_Nums",FALSE,2,"[ z b ]","tracer","1","Numbers of horse_mackerel cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"custom","surface",0,0
"horse_mackerel1_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel2_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel3_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel4_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel5_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel6_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel7_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel8_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel9_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 9",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel10_StructN",FALSE,2,"[ z b ]","tracer","mg N","Individual structural N for horse_mackerel cohort 10",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel1_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 1",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel2_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 2",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel3_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 3",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel4_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 4",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel5_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 5",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel6_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 6",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel7_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 7",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
"horse_mackerel8_ResN",FALSE,2,"[ z b ]","tracer","mg N","Individual reserve N for horse_mackerel cohort 8",0,0,0,0,0,0,1,0,0,0,0,10,1000000000,200000000,200000000,"constant","uniform",0,0
